size,distance_from_center,rooms,price
135,2.63446,3,345000
135,2.63446,3,345000
111,1.43364,4,344888
121,1.43364,4,342000
103,0.424649,4,341900
131,5.09024,3,341000
131,5.09024,4,341000
234,9.71245,6,340000
166,6.8129,6,340000
165,3.57727,7,340000
110,2.42063,3,340000
169,2.057,4,340000
104,1.43593,4,340000
89,1.43364,3,340000
89,1.43364,3,340000
109,1.15138,4,340000
120,1.01797,4,340000
110,0.424649,4,340000
115,0.414536,5,340000
115,0.156989,5,340000
115,0.156989,5,340000
115,0.0246945,5,340000
112,2.16739,4,339888
141,5.14228,4,339072
210,2.057,4,338900
119,1.43364,4,338888
119.15,1.43364,4,338888
117,1.43364,4,338888
121,1.43364,4,338888
141,5.14228,4,338376
112,9.71245,4,338000
300,16.49,10,337000
131,2.85759,4,336980
420,5.37728,5,336000
156,0.156989,5,335000
115,2.16739,3,333500
128,1.91115,4,333000
120,1.06401,4,333000
124,1.06401,4,333000
120,0.523096,4,333000
120,0.523096,4,333000
110.61,1.43364,3,332888
119,0.825181,3,330888
174,7.20064,4,330600
475,9.38009,,330000
366,8.62944,8,330000
440,7.32409,7,330000
392,6.93042,7,330000
164,6.93042,,330000
400,6.93042,,330000
250,6.34408,6,330000
285,5.92315,7,330000
184,5.09024,3,330000
97,5.09024,3,330000
300,4.57727,6,330000
120,4.33231,4,330000
120,4.33231,4,330000
200,4.33231,4,330000
201,4.06245,7,330000
165,3.70029,9,330000
128,3.16964,5,330000
118,3.16964,4,330000
153,3.16964,7,330000
121,2.85759,3,330000
102,2.53719,3,330000
153,2.16739,7,330000
122,2.14118,3,330000
127,2.057,4,330000
153,2.057,7,330000
106,1.89028,3,330000
150,1.89028,3,330000
169,1.63052,6,330000
121,1.43364,4,330000
109,1.06401,4,330000
169,0.691768,6,330000
93,0.373488,3,330000
169,0.156989,6,330000
169,0.0246945,6,330000
130,2.057,4,329900
120,0.424649,5,329000
109,1.5106,4,327270
120,1.24542,4,327000
136,5.14228,5,326976
111,1.43364,4,326888
220,4.30986,5,326400
163,6.23083,5,326000
220,4.30986,5,326000
112,9.71245,4,325000
144,5.74776,5,325000
380,5.37728,9,325000
125,3.16964,4,325000
123,0.156989,5,325000
147,9.71245,4,324346
130,3.16964,4,324000
129,2.057,4,324000
127,9.71245,4,323000
93.19,1.43364,3,322888
94,1.01797,4,321000
128,2.67382,3,320300
640,26.7801,7,320000
400,17.5813,6,320000
237,10.8221,10,320000
300,9.71245,7,320000
200,6.01333,5,320000
201,6.01333,,320000
200,6.01333,7,320000
300,5.92315,6,320000
200,5.29504,,320000
150,5.09899,2,320000
107,4.69648,4,320000
218,4.68701,6,320000
135,3.99971,4,320000
113,3.16964,4,320000
160,3.16964,4,320000
110,2.32942,4,320000
115,2.32942,4,320000
115,2.16739,4,320000
115,2.16739,4,320000
115,2.16739,4,320000
115,2.057,3.5,320000
173,2.057,6,320000
173,2.057,5,320000
115,2.057,4,320000
63,1.43364,2,320000
131,1.24542,4,320000
93,1.06401,4,320000
140,0.846868,4,320000
61,0.582555,2,320000
107,0.424649,3,320000
93,0.424649,4,320000
108,0.156989,4,320000
107,0.156989,4,320000
200,6.01333,5,319900
200,8.66102,,319000
147,3.25484,3,319000
105,2.057,5,319000
103,1.06401,4,319000
120,1.0579,6,319000
120,1.05038,6,319000
127,0.548847,4,319000
120,0.308738,6,319000
120,0.156989,5,319000
120,0.156989,4,319000
120,0.156989,5,319000
120,0.156989,6,319000
120,0.156989,5,319000
132,5.09024,4,318980
128,2.67382,4,318725
106,1.06401,4,318000
106,0.82564,4,318000
131,5.09024,3,317335
105,3.47996,3,317000
110,0.825181,3,315888
415,7.6077,7,315000
124,7.20064,4,315000
240,6.14324,7,315000
400,5.50686,9,315000
100,4.55524,3,315000
102,4.33231,3,315000
90,1.63052,3,315000
170,1.32601,5,315000
86,1.43364,3,314888
170,1.16933,4,314500
415,5.91953,6,314000
130,5.14228,5,312144
455,15.5261,,310000
112,9.71245,4,310000
336,9.09402,5,310000
700,9.09402,,310000
245,7.80819,,310000
250,7.20064,5,310000
167,7.12713,4,310000
167,6.72606,4,310000
328,5.99689,1,310000
328,5.91953,10,310000
630,5.79053,8,310000
170,5.6455,4,310000
105,5.39366,4,310000
230,5.09899,4,310000
104,4.90635,4,310000
133,4.33231,4,310000
193,3.90821,4,310000
152,3.56307,4,310000
152,3.56307,6,310000
112,3.16964,3,310000
92,2.52048,3,310000
137,2.057,4,310000
82,1.43364,3,310000
184,1.06401,4,310000
185,0.424649,2,310000
100,0.424649,4,310000
100,0.22051,5,310000
105,0.0827487,4,310000
103,0.559132,3,309000
136,9.71245,3,308750
122,7.20064,4,308660
140,6.77976,4,308000
129,5.09024,3,308000
90,1.43364,3,307888
85,1.43364,3,307888
88,7.20064,4,307000
138,9.71245,4,306000
220,4.49736,5,306000
107,1.56083,3,306000
265,5.74776,10,305000
234,5.37728,6,305000
250,4.86458,6,305000
134,4.78557,4,305000
180,1.96434,4,305000
97,0.424649,3,305000
87,1.43364,3,304888
87,1.43364,3,304888
132,4.33231,4,304600
132,3.20643,4,304600
132,4.44433,4,304574
132,3.70029,4,304574
132,3.20643,4,304574
132,3.04747,4,304574
174,5.09899,4,302400
110,0.424649,4,301510
101,1.43364,4,300888
300,16.49,11,300000
120,13.7775,4,300000
200,9.71245,5,300000
70,9.71245,3,300000
118,9.71245,4,300000
200,9.59386,4,300000
205,9.39322,5,300000
399,9.38009,7,300000
293,8.69547,,300000
400,8.41157,9,300000
360,8.15602,4,300000
270,8.15602,,300000
350,8.15602,5,300000
360,8.15602,4,300000
406,7.85073,6,300000
185,7.80819,5,300000
360,7.69739,4,300000
112,7.20064,3,300000
399,6.95395,10,300000
379,6.77913,10,300000
360,6.77913,6,300000
208,6.03762,7,300000
180,6.02467,6,300000
420,5.91953,,300000
350,5.79053,7,300000
420,5.37728,10,300000
230,5.09899,5,300000
175,5.09024,4,300000
175,5.09024,3,300000
250,4.57727,5,300000
360,4.55519,6,300000
205,4.46389,10,300000
125,3.56307,5,300000
122,3.36839,5,300000
198,2.70573,6,300000
97,2.67382,4,300000
88,2.63446,2,300000
90,2.057,4,300000
109,1.30549,4,300000
116,0.727155,4,300000
109,0.156989,4,300000
116,1.01797,5,299999
116,0.50465,4,299999
116,0.424649,5,299999
170,8.41157,5,299900
280,6.8129,9,299900
205,4.78557,,299900
140,4.06245,4,299900
156,1.43364,5,299900
119,1.06401,4,299900
97,0.411135,3,299900
136,0.156989,5,299900
450,7.80819,7,299500
356,18.1767,6,299011
450,26.7801,8,299000
340,9.71245,5,299000
406,9.38009,,299000
325,9.31894,5,299000
406,7.8324,6,299000
190,6.0833,10,299000
365,5.7983,10,299000
121,5.78935,4,299000
95,5.64468,3,299000
230,5.29784,1,299000
220,5.16012,1,299000
150,5.09024,5,299000
220,5.09024,6,299000
98,5.09024,4,299000
240,4.99941,10,299000
130,4.8742,1,299000
150,4.33231,4,299000
130,3.86994,1,299000
137,3.69383,4,299000
197,3.59195,5,299000
150,2.27426,3,299000
115,2.14118,4,299000
84,1.43364,3,299000
100,1.01797,3,299000
114,0.660407,4,299000
150,0.623062,5,299000
114,0.574537,4,299000
120,0.50465,4,299000
109,0.424649,3,299000
109,0.414536,3,299000
109,0.351823,3,299000
105,0.351823,3,299000
109,0.351823,3,299000
109,0.156989,3,299000
100,0.156989,3,299000
109,0.156989,3,299000
114,0.156989,4,299000
238,6.36535,,298900
150,7.20064,3,298708
150,1.89028,3,298708
148,5.09899,4,298500
148,5.09899,4,298500
148,5.09899,4,298500
148,4.82513,4,298500
111,4.06245,4,298500
114,2.057,4,298500
111,2.057,4,298500
191,3.16964,6,298000
191,3.07463,6,298000
191,3.07226,6,298000
191,3.06595,6,298000
191,3.03696,6,298000
99,1.15138,3,298000
129,1.06401,3,298000
208,6.05949,5,297000
176,6.05949,5,297000
208,5.09899,5,297000
175,5.09899,5,297000
208,5.09899,6,297000
193.2,7.10026,3,295455
107,0.623062,4,295405
107,0.424649,4,295405
360,9.71245,6,295000
140,7.24732,6,295000
117,5.78935,4,295000
117,5.78935,4,295000
117,5.09024,4,295000
117,5.09024,5,295000
153,5.09024,4,295000
117,5.09024,4,295000
200,4.64461,7,295000
117,4.44433,4,295000
117,4.33231,4,295000
96,4.29808,3,295000
120,3.16964,3,295000
109,2.70573,3,295000
120,2.29879,3,295000
120,2.16739,3,295000
120,2.14028,3,295000
120,2.057,3,295000
120,2.057,3,295000
92.32,1.43364,3,295000
67,0.424649,2,295000
117,0.156989,4,295000
82,0.156989,3,295000
142,0.156989,6,295000
115,0.156989,4,295000
67,0.148558,2,295000
140,9.71245,4,294000
140,9.71245,4,294000
138,9.71245,4,294000
170,8.14539,7,294000
220,16.49,8,292000
100,2.70047,3,291537
100,2.63446,3,291537
139,5.09024,1,290850
132,4.33231,4,290444
132,4.33231,4,290444
132,4.33231,4,290400
328,5.95892,5,290011
430,15.6609,4,290000
176,15.5261,7,290000
300,15.5261,9,290000
160,9.71245,7,290000
270,9.28964,6,290000
328,7.21263,6,290000
328,7.06187,6,290000
390,6.81289,,290000
360,6.77913,7,290000
340,6.17354,6,290000
570,6.0833,10,290000
328,5.99689,1,290000
328,5.95892,6,290000
136,5.95892,7,290000
328,5.91953,6,290000
328,5.91953,5,290000
328,5.91953,5,290000
328,5.91953,7,290000
325,5.91953,5,290000
328,5.91953,6,290000
328,5.91953,5,290000
328,5.91953,5,290000
328,5.91953,5,290000
328,5.91953,6,290000
328,5.91953,6,290000
360,5.79053,9,290000
546,5.37728,8,290000
546,5.37728,8,290000
200,5.18473,6,290000
133,3.83992,5,290000
180,3.56307,5,290000
88,3.16964,4,290000
122,3.16964,4,290000
251,3.09931,5,290000
153,2.70573,4,290000
122,2.16739,4,290000
87,2.16739,4,290000
101,2.057,4,290000
160,2.057,5,290000
122,2.057,4,290000
120,1.97908,4,290000
133,1.88458,5,290000
350,1.63052,6,290000
133,1.56083,5,290000
156,1.32601,5,290000
190,1.06401,7,290000
73,1.01797,3,290000
200,0.741634,5,290000
186,0.156989,7,290000
133,0.156989,5,290000
132,4.44433,4,289982
101,2.67382,4,289888
95,1.43364,3,289888
415,10.2696,11,289000
320,6.73796,6,289000
188,6.64683,4,289000
300,5.91953,7,289000
95,1.06401,4,289000
82,0.825181,3,289000
95,0.424649,4,289000
92,1.43364,3,288888
105,1.5106,3,288750
103,4.27141,4,288400
106.8,1.89028,4,288360
106.8,1.89028,4,288360
320,7.45193,,288000
125,3.16964,4,288000
125,2.50392,4,288000
125,2.16739,4,288000
125,2.057,4,288000
120,2.057,3,287900
92,3.83992,,286888
92,1.43364,3,286888
95,1.43364,3,286888
87,1.43364,3,285888
254,9.31894,6,285500
254,8.2843,1,285000
200,6.34408,4,285000
267,6.10575,4,285000
267,5.73633,5,285000
321,5.50399,5,285000
83,1.43364,3,285000
82.5,1.43364,2,285000
83,1.01797,4,285000
83,0.433442,4,285000
83,0.433442,4,285000
83,0.433442,3,285000
83,0.433442,4,285000
80,0.424649,4,285000
83,0.180963,4,285000
82,0.156989,4,285000
83,0.156989,4,285000
83,0.156989,4,285000
162,0.156989,4,285000
83,0.0827487,4,285000
83,0.0827487,4,285000
96,4.27874,3,284999
80,1.43364,3,284888
94,1.43364,3,284888
144,7.20064,5,284700
117,5.09024,4,284000
56,4.8742,3,284000
180,7.45095,6,283900
105,0.424649,4,283500
82,1.43364,3,283000
109,2.057,4,282450
104.58,1.89028,4,282366
111,4.90635,2,281940
193,3.90821,4,281818
90,1.43364,3,280888
90,1.43364,3,280888
85,1.43364,3,280888
150,5.29784,5,280500
267,16.49,,280000
451,15.5261,9,280000
255,11.7119,,280000
230,10.8419,6,280000
420,10.4045,7,280000
300,9.71245,8,280000
200,9.71245,6,280000
124,9.71245,5,280000
124,9.71245,6,280000
139,9.71245,4,280000
390,9.66143,6,280000
230,9.39322,5,280000
400,9.31894,1,280000
530,8.58106,6,280000
460,6.0833,6,280000
240,6.01333,1,280000
108,5.78935,4,280000
109,5.78935,4,280000
109,5.78935,4,280000
108,5.78935,4,280000
210,5.74776,5,280000
159,5.59992,3,280000
130,5.47531,5,280000
200,5.47531,5,280000
200,5.45448,5,280000
279,5.37728,,280000
158,5.37728,3,280000
150,5.09024,3,280000
108,5.09024,4,280000
130,5.09024,4,280000
105,5.09024,4,280000
109,5.09024,4,280000
108,4.33231,4,280000
109,4.33231,4,280000
125,4.20169,5,280000
122,4.06245,,280000
150,3.90821,4,280000
159,3.90821,3,280000
159,3.90821,3,280000
159,3.90821,3,280000
123,3.36839,4,280000
125,3.36839,4,280000
123,3.36839,4,280000
115,3.25484,4,280000
124,3.20643,5,280000
124,3.20643,5,280000
86,2.057,3,280000
86,2.057,3,280000
86,2.057,3,280000
86,2.057,3,280000
86,2.057,4,280000
93,1.56083,4,280000
86,1.15138,3,280000
109,1.06401,4,280000
87,1.00743,3,280000
100,0.389715,4,280000
148,5.78935,4,279999
98,5.09024,4,279999
240,6.01333,,279900
100,0.424649,4,279900
102,0.414536,3,279900
100,0.414536,4,279900
100,0.414536,4,279900
100,0.414536,4,279900
93,0.414536,4,279900
92,0.156989,4,279900
83,0.424649,4,279500
320,5.37728,5,279000
257,5.37728,5,279000
320,5.37728,5,279000
319,5.37728,6,279000
320,5.37728,6,279000
123,5.47245,3,278888
90,1.43364,3,278888
80,1.43364,3,278888
123,2.057,3,278500
139,3.36839,5,278000
126,5.09024,4,277244
126,4.33231,4,277244
99,1.23374,4,277200
102.62,1.89028,3,277074
101,9.71245,4,277000
103,5.09024,4,277000
92,1.43364,3,276888
79,1.43364,3,276888
92,1.43364,3,276888
132,4.33231,4,276885
149,9.71245,4,275000
474,7.1216,10,275000
117,5.09024,3,275000
117,5.09024,3,275000
162,3.78908,6,275000
162,3.71063,7,275000
100,3.68636,4,275000
162,3.56307,6,275000
162,3.56307,6,275000
162,3.56307,6,275000
162,3.56307,6,275000
100,3.24775,4,275000
105,2.63446,3,275000
105,2.63446,3,275000
97,2.057,3,275000
430,1.63052,6,275000
96,1.15138,3,275000
104,0.622383,4,275000
104,0.424649,4,275000
104,0.424649,4,275000
104,0.424649,4,275000
104,0.424649,4,275000
104,0.414536,4,275000
104,0.156989,4,275000
111,0.156989,5,275000
98,1.63052,4,274000
105,1.40909,3,274000
98,0.691768,4,274000
98,0.156989,4,274000
98,0.0246945,4,274000
82,1.43364,3,273888
80,1.43364,3,273888
88,1.43364,3,273888
124,9.71245,4,273000
114,5.14228,4,272928
63.54,1.43364,1,272888
79,1.43364,3,272888
94,1.56083,4,272600
109,2.67382,4,272500
109,1.30549,4,272500
109,2.58165,4,272350
350,26.7801,7,272000
149,9.71245,4,272000
140,4.57475,4,272000
122.5,4.21382,5,272000
122.5,4.21382,5,272000
122.5,4.21382,5,272000
122.5,4.21382,5,272000
80,1.43364,3,271888
82,2.52048,3,271491
140,9.71245,4,271000
98,0.424649,3,271000
91,1.43364,3,270888
79,1.43364,3,270888
1000,33.3736,,270000
97,15.5261,10,270000
107,13.7775,4,270000
405,10.4045,9,270000
400,10.4045,7,270000
460,10.4045,,270000
385,10.4045,5,270000
385,10.4045,7,270000
222,9.71245,6,270000
278,9.38009,1,270000
520,8.32368,9,270000
490,7.80819,5,270000
310,7.20064,9,270000
500,7.20064,5,270000
123,7.06187,5,270000
500,6.77913,10,270000
483,6.0833,14,270000
460,6.0833,5,270000
260,5.91953,6,270000
300,5.79053,,270000
300,5.79053,6,270000
420,5.37728,7,270000
150,5.22707,7,270000
138,4.19315,4,270000
100,2.94191,3,270000
100,2.67382,2,270000
80,2.63446,4,270000
165,2.63446,5,270000
150,2.63446,4,270000
400,2.60446,10,270000
118,2.14118,4,270000
89,2.14118,3,270000
100,1.89028,3,270000
110,1.79852,4,270000
315,1.63052,5,270000
107,1.32794,4,270000
129,1.06401,,270000
100,1.06401,4,270000
108,1.06401,4,270000
100,1.06401,4,270000
150,1.0579,5,270000
105,0.902423,3,270000
133,0.665424,5,270000
101,0.665424,4,270000
85,0.424649,3,270000
70,0.424649,3,270000
148,0.156989,5,270000
80,1.43364,3,269888
79,1.43364,3,269888
142,5.09024,5,269800
103,2.057,3,269000
110,0.424649,4,269000
100,5.47245,3,268888
88,1.43364,3,268888
80,1.43364,3,267888
101,4.90635,4,267640
88,1.43364,3,266888
86,3.8098,3,266600
148,0.156989,4,266400
76,4.33231,3,266000
90,1.43364,3,265888
102,9.71245,4,265500
285,10.4045,6,265000
370,8.81504,7,265000
80,7.48647,4,265000
181,7.20064,,265000
154,7.20064,5,265000
225,5.74776,10,265000
230,5.40701,6,265000
180,4.64076,5,265000
180,4.57727,5,265000
311,4.57727,6,265000
155,4.4936,5,265000
100,2.98057,4,265000
112,2.91666,4,265000
121,2.70573,5,265000
92,2.16739,4,265000
99,2.16739,3,265000
99,2.16739,3,265000
125,1.33619,3,265000
125,1.24542,3,265000
130,1.05806,5,265000
130,0.848632,5,265000
130,0.660407,5,265000
88,0.424649,4,265000
101,0.424649,5,265000
80,0.156989,3,265000
130,0.156989,5,265000
80,2.52048,3,264759
82,1.43364,3,264000
102,3.79518,2,263500
79,1.43364,3,262888
75,5.09024,3,262500
105,1.30549,4,262500
106.8,1.89028,4,262150
75,2.85759,3,262000
130,1.06401,5,262000
130,1.06401,5,262000
130,1.06401,5,262000
130,0.156989,5,262000
90.44,1.43364,3,261888
91,0.825181,2,261888
80,1.43364,3,260888
92,1.43364,3,260888
367,15.5261,7,260000
405,13.1885,10,260000
380,9.71245,9,260000
102,9.71245,4,260000
480,9.38009,8,260000
200,7.20064,6,260000
300,7.20064,6,260000
160,7.05503,5,260000
230,6.8129,6,260000
357,6.65822,10,260000
390,6.59566,10,260000
360,6.54181,,260000
280,6.51185,10,260000
420,6.48836,10,260000
360,6.48836,1,260000
280,6.17354,8,260000
390,6.17354,8,260000
176,5.50399,10,260000
142,4.78557,4,260000
140,4.75251,4,260000
160,4.57727,5,260000
125,4.57727,4,260000
300,3.82897,,260000
155,3.48575,4,260000
109,2.14118,4,260000
125,2.057,3,260000
312,1.63052,,260000
98,1.15138,4,260000
143,1.06401,5,260000
122,1.05806,3,260000
122,1.05806,3,260000
91,1.05806,4,260000
61,0.825181,2,260000
88,0.691768,4,260000
235,5.0147,5,259911
256,10.3071,7,259900
105,7.20064,,259900
251,6.36535,7,259900
82,1.43364,3,259900
82,1.43364,3,259500
144,9.71245,6,259000
153,8.41845,5,259000
205,7.84599,10,259000
240,7.11614,6,259000
104,0.156989,4,259000
71,0.825181,1,258888
82,1.43364,3,257888
103,9.71245,1,257500
103,4.06245,1,257500
103,3.16964,1,257500
103,2.9817,1,257500
95.35,1.89028,4,257445
84,1.43364,3,256888
104.58,1.89028,4,256700
169,5.69251,6,256143
160,5.09899,6,256143
160,5.09899,6,256143
160,5.69251,6,256140
170,5.09899,6,256000
81.22,1.43364,,255888
87,1.43364,3,255888
82,1.43364,3,255888
521,8.41157,12,255000
225,7.20064,6,255000
185,5.50686,4,255000
110,4.78557,4,255000
101,4.78557,4,255000
275,3.78359,6,255000
150,2.63446,5,255000
150,2.63446,5,255000
120,2.63446,5,255000
120,2.63446,5,255000
115,2.52048,4,255000
150,2.51166,3,255000
150,2.48675,5,255000
120,2.47708,5,255000
150,2.4591,5,255000
81,1.43364,3,255000
108,0.716527,4,255000
108,0.716527,5,255000
86,0.424649,4,255000
120,6.04499,4,254900
82,1.43364,3,254888
82,1.43364,3,254888
110,3.16964,4,254500
82,1.43364,3,254000
89,1.43364,3,253888
78,1.43364,3,253888
78,1.43364,3,253888
89,1.43364,3,253888
126,6.01907,4,253280
84,1.43364,3,252888
126,9.71245,4,252000
140,5.09024,5,252000
83,1.43364,3,252000
96,0.156989,4,252000
102.62,1.89028,4,251900
83,1.43364,3,250888
84,1.43364,3,250888
500,26.9557,8,250000
500,26.7801,6,250000
500,26.7472,10,250000
90,15.5261,6,250000
120,13.8446,,250000
390,11.8296,9,250000
500,10.4045,6,250000
403,10.4045,,250000
239,10.4045,10,250000
486,10.4045,10,250000
280,9.71245,10,250000
93,9.71245,3,250000
325,9.39322,,250000
518,9.38009,7,250000
300,9.28964,6,250000
280,9.28964,5,250000
370,9.19257,6,250000
240,9.09402,5,250000
330,8.11899,6,250000
300,8.01876,5,250000
250,7.86837,7,250000
280,7.5944,6,250000
342,7.28682,5,250000
298,7.20064,8,250000
220,7.11614,6,250000
128,7.06187,4,250000
223,7.06187,1,250000
255,6.9613,10,250000
342,6.93042,5,250000
270,6.8129,5,250000
201,6.65189,6,250000
280,6.41769,7,250000
97,6.34408,4,250000
340,6.34408,,250000
306,6.0833,6,250000
92,6.01333,4,250000
200,6.01333,4,250000
270,5.74776,,250000
276,5.70998,6,250000
215,5.50686,,250000
260,5.50399,,250000
220,5.50399,5,250000
171,5.41788,7,250000
250,5.37728,8,250000
320,5.37728,,250000
147,5.29784,4,250000
135,5.09899,4,250000
106,5.09899,4,250000
160,5.09899,6,250000
100,5.09899,3,250000
135,4.99941,1,250000
122,4.78557,4,250000
57,4.13674,1,250000
93,3.83992,4,250000
200,3.40549,5,250000
96,3.16964,4,250000
87,3.16964,4,250000
104,3.16964,5,250000
240,2.70644,5,250000
120,2.61661,2,250000
100,2.52452,5,250000
113,2.35579,4,250000
154,2.16739,5,250000
99,2.16739,3,250000
100,2.16739,4,250000
96,2.16739,4,250000
154,2.16739,5,250000
74,2.16739,3,250000
103,2.14118,4,250000
81,2.057,3,250000
96,2.057,4,250000
107,1.24542,4,250000
100,1.24542,3,250000
125,1.15138,1,250000
90,1.06401,4,250000
92,1.06401,4,250000
85,0.993698,4,250000
109,0.907176,4,250000
91,0.848632,4,250000
108,0.716527,1,250000
101,0.691768,4,250000
84,0.665424,3,250000
78,0.617663,3,250000
90,0.424649,5,250000
110,0.414536,4,250000
90,0.291297,4,250000
160,0.156989,2,250000
100,0.156989,4,250000
105,0.156989,4,250000
135,6.17354,,249900
170,6.0833,6,249900
301,9.28964,7,249888
130,4.06245,4,249600
96,1.06401,4,249500
243,8.15602,7,249000
200,8.15602,,249000
193,6.9345,7,249000
368,6.36535,6,249000
360,6.0833,4,249000
367,6.0833,,249000
320,5.92315,1,249000
98,5.09024,4,249000
160,4.78557,4,249000
111,4.06245,4,249000
118,2.98057,4,249000
112,0.156989,3,249000
58,4.90635,2,248900
346,9.28964,10,248000
140,5.09899,5,248000
88,3.47996,3,248000
63,4.90635,2,247900
124,3.20643,4,247888
113,2.14118,4,247500
116,6.8129,6,247000
95,1.06401,3,247000
85,1.43364,3,246888
162,5.69251,6,246583
154,5.09899,6,246583
154,5.69251,6,246580
145,3.18898,4,246500
140,22.6142,1,246000
140,15.5261,6,246000
93,3.56307,4,246000
93,3.54341,4,246000
123,3.24462,4,246000
95,2.78117,3,245600
260,10.4045,3,245000
190,7.84599,4,245000
133,7.10026,4,245000
150,7.05503,4,245000
220,5.88943,6,245000
98,5.50095,4,245000
250,5.29784,5,245000
98,4.33231,4,245000
126,4.06245,3,245000
88,4.06245,3,245000
88,4.06245,3,245000
87,3.56307,4,245000
113,2.67382,4,245000
100,2.22624,4,245000
100,2.22252,4,245000
100,2.20805,4,245000
100,2.20666,4,245000
133,2.08185,4,245000
82,2.057,4,245000
94,2.057,3,245000
152,1.24542,3,245000
85,1.06401,4,245000
119,1.05038,4,245000
130,0.414536,5,245000
91,0.156989,3,245000
