size,distance_from_center,price
70,0.156989,160000
76,2.9817,160000
70,2.34047,160000
95,6.29805,160000
54,0.156989,160000
83,4.06245,160000
60,0.848632,160000
82,9.71245,160000
104,6.61806,160000
95,5.09024,160000
100,7.10026,160000
123,15.0398,159999
186,8.12939,159990
230,8.15602,159900
73,1.05806,159900
62,2.16739,159900
62,1.24542,159900
62,2.057,159900
76,1.89028,159900
84,1.51172,159600
56,2.057,159600
99,9.71245,159500
60,2.057,159100
86,2.057,159100
176,15.5261,159000
175,15.5261,159000
150,7.20064,159000
186,9.38009,159000
176,4.78557,159000
208,8.12939,159000
80,2.67503,159000
73,1.06401,159000
60,3.16964,159000
75,0.424649,159000
74,2.70573,159000
60,1.56083,159000
105,6.01333,159000
95,7.25097,159000
76,9.71245,159000
74,2.70573,159000
75,0.411135,159000
75,0.523096,159000
117,9.71245,159000
75,0.523096,159000
72,1.06401,159000
75,0.523096,159000
74,2.70573,159000
82,7.20064,159000
75,0.424649,159000
75,7.20064,159000
66,0.424649,159000
54,1.43364,158888
80,6.01907,158875
72,9.71245,158642
61,3.47996,158500
66,5.14228,158472
158,7.06187,158000
95,5.26276,158000
175,8.15602,158000
91,2.057,158000
90,9.71245,158000
66,9.71245,158000
86,4.36873,158000
66,4.48589,158000
66,4.48998,158000
66,4.4879,158000
66,4.4909,158000
70,0.156989,158000
90,9.39322,158000
77,9.71245,158000
84,1.63052,158000
84,0.156989,158000
84,0.0246945,158000
90,0.156989,158000
73,1.06401,158000
61,2.98057,158000
70,0.930816,158000
70,1.34282,158000
84,0.691768,158000
72,1.06401,158000
117,7.20064,157950
53.74,1.43364,157888
54,1.43364,157888
75,3.16964,157754
74,2.67382,157753
74,2.67382,157753
74,3.16964,157753
74,3.16964,157753
90,9.71245,157500
82,4.06245,157440
85,2.057,157250
81,3.53272,157000
51,1.43364,156888
104.59,9.71245,156885
140,9.28964,156800
83,7.20064,156650
71,4.06245,156574
55,3.05761,156299
117,5.23534,156000
60,4.27141,156000
83,9.71245,156000
81,2.67382,156000
81,2.67382,156000
81,3.16964,156000
60,4.29808,156000
71,4.06245,156000
78,4.06245,156000
60,4.27141,156000
72,3.52113,156000
87,1.63052,156000
62,0.848632,156000
81,3.16964,156000
60,4.29808,156000
61,4.29808,155500
84,4.57727,155400
89.41,4.20169,155278
204,9.38009,155000
295,17.5813,155000
267,9.71245,155000
160,9.38009,155000
295,17.5813,155000
276,17.5813,155000
270,9.28964,155000
263,9.38009,155000
404,1.63052,155000
115,8.15602,155000
400,12.2483,155000
165,8.8941,155000
187,9.35649,155000
73,5.30318,155000
54,1.15138,155000
105,7.20064,155000
91,5.23674,155000
82,9.71245,155000
75,6.10481,155000
61,3.47996,155000
70,0.599437,155000
57,2.16739,155000
107,5.9315,155000
79,0.848632,155000
49,0.582555,155000
84,5.09899,155000
91,2.057,155000
72,2.16739,155000
58,2.16739,155000
71,5.09899,155000
58,2.3504,155000
76,2.14118,155000
76,2.057,155000
80,3.56307,155000
94,4.78557,155000
50,0.424649,155000
85,5.50399,155000
76,2.14118,155000
80,3.56307,155000
76,2.14118,155000
91,2.16739,155000
61,3.47996,155000
81,5.30318,155000
80,3.56307,155000
76,2.67382,155000
76,2.057,155000
76,2.67382,155000
91,1.56083,155000
57.5,0.406916,155000
63,7.20064,155000
101,7.20064,155000
61,3.47996,155000
87,9.71245,155000
58,2.16739,155000
80,7.20064,155000
76,6.10481,155000
91,2.67382,155000
85,7.7992,155000
61,3.84297,155000
61,2.70644,155000
88,4.5066,155000
85,7.7992,155000
80,3.58874,155000
76,2.42063,155000
105,1.06401,155000
61,3.47996,155000
58,2.3504,155000
82,9.71245,155000
74,2.057,155000
80,2.00556,155000
84,1.29972,155000
91,2.057,155000
91,1.24542,155000
79,1.05806,155000
79,1.64318,155000
79,0.848632,155000
50,0.156989,155000
76,3.56307,155000
94,4.78557,155000
73,6.34408,155000
82,5.15693,155000
73,5.30318,155000
86,1.89028,155000
50,0.0827487,155000
76,2.14118,155000
80,3.54341,155000
95,5.05387,155000
95,5.05387,155000
95,5.05341,155000
95,5.05387,155000
61,7.20064,155000
80,3.56307,155000
204,9.38009,154911
76,3.47996,154900
66.25,4.06245,154700
66.25,4.06245,154700
67,5.09024,154100
67,5.09024,154100
67,5.09024,154100
75,4.78557,154000
70,4.06245,154000
80,3.47996,153900
54.26,1.43364,153888
52,1.43364,153888
86,3.16964,153475
77,6.23083,153290
77,6.23083,153290
78,2.14118,153000
58,0.406555,153000
61,8.15602,153000
102,6.8129,153000
75,4.06245,153000
97,3.90821,153000
63,9.71245,153000
64,1.06401,153000
75,4.06245,153000
56,0.424649,153000
85,6.1321,153000
90,9.71245,153000
78,2.057,153000
74,4.78557,153000
85,6.1321,153000
70,3.79518,153000
54,1.43364,152888
92,9.1177,152000
75,8.15602,152000
61,9.71245,152000
46,0.424649,152000
69,4.06245,152000
72,3.10068,152000
83,9.71245,152000
47,0.424649,152000
75,6.1321,151900
75,6.19001,151900
100,7.38714,151900
75,4.78557,151900
75,6.19001,151900
66,6.87742,151800
89,4.80781,151300
84,9.71245,151200
84,9.71245,151200
78,2.16739,151000
52,0.424649,151000
74,2.057,151000
68,4.06245,150964
237,16.49,150000
250,9.71245,150000
120,5.23674,150000
150,17.5813,150000
150,9.31894,150000
210,8.41157,150000
125,9.71245,150000
345,9.28153,150000
120,9.59386,150000
133,5.09899,150000
111,3.90821,150000
145,5.97754,150000
108,4.77492,150000
220,17.5813,150000
151,17.5813,150000
63,2.057,150000
393,9.18173,150000
160,16.538,150000
220,9.39322,150000
130,15.9059,150000
344,9.09402,150000
200,18.7499,150000
200,13.18,150000
158,5.72892,150000
396,7.5944,150000
142,18.9302,150000
500,10.4045,150000
71,0.799195,150000
361,7.57639,150000
203,12.0533,150000
170,7.3933,150000
274,21.926,150000
220,9.06975,150000
345,7.5944,150000
139,10.1948,150000
142,18.7499,150000
141,16.49,150000
278,10.4045,150000
128,17.5813,150000
170,12.6185,150000
193,9.38009,150000
120,17.5813,150000
130,18.0548,150000
300,15.7104,150000
47,9.71245,150000
78,9.71245,150000
70,3.16964,150000
87,6.68038,150000
83,4.06245,150000
78,3.20643,150000
87,6.95465,150000
53,2.14118,150000
83,3.56307,150000
120,7.20064,150000
80,0.308738,150000
80,2.16739,150000
66,0.537948,150000
91,10.197,150000
81,9.71245,150000
67,2.057,150000
90,8.41845,150000
66,2.057,150000
140,6.64683,150000
115,9.71245,150000
83,9.71245,150000
104,3.20271,150000
92,6.02467,150000
37,0.126705,150000
53,2.057,150000
53,2.67382,150000
53,2.67382,150000
140,9.71245,150000
110,3.20271,150000
60,0.716527,150000
71,3.24775,150000
68,5.53949,150000
62,1.25212,150000
100,0.308738,150000
70,2.16739,150000
66,0.932008,150000
115,4.06245,150000
78,9.71245,150000
90,8.094,150000
66,0.156989,150000
80,2.59518,150000
113,7.16178,150000
66,0.621452,150000
113,7.16178,150000
113,7.15649,150000
113,7.16178,150000
140,9.28964,150000
88,6.68038,150000
87,7.01,150000
63,2.76238,150000
138,5.06998,150000
100,3.60511,150000
88,6.01333,150000
70,1.89028,150000
62,2.057,150000
56,2.16739,150000
73,3.36839,150000
50,0.156989,150000
57,0.424649,150000
115,4.06245,150000
67,2.16739,150000
69,2.9817,149999
116,4.78557,149900
257,9.71245,149900
160,7.10026,149900
352,5.91953,149900
38,4.90635,149900
75,3.56307,149900
72,9.71245,149900
87,6.23083,149900
73,3.36839,149900
67,5.30318,149900
73,2.98057,149900
75,3.54341,149900
46,4.90635,149785
46,4.90635,149785
46,4.90635,149785
54,2.02651,149500
54,3.54681,149500
78,3.8098,149500
78,3.47996,149500
78,3.25484,149500
61,3.16964,149500
49,0.553951,149500
68,0.156989,149500
49,0.424649,149500
50,0.424649,149500
54,2.34047,149500
78,3.47996,149500
75,7.20064,149250
75,3.82023,149250
75,3.56307,149200
320,10.4045,149000
312,8.80946,149000
240,14.3463,149000
312,8.80262,149000
227,4.78557,149000
500,6.812,149000
58,3.50882,149000
150,22.8213,149000
89,3.68636,149000
76,3.16964,149000
87,6.23083,149000
77,0.660407,149000
87,6.23083,149000
82,2.70573,149000
89,5.9315,149000
81,6.78614,149000
87,6.23083,149000
71,2.55868,149000
87,6.23083,149000
66,2.67382,149000
74,3.24775,149000
82,2.70573,149000
87,6.23083,149000
97,4.78557,149000
85,3.88813,149000
68,1.60348,149000
74,3.84297,149000
82,2.70573,149000
61,2.70573,149000
74,4.32913,149000
68,1.89028,149000
119,7.11614,148900
53,1.43364,148888
74,4.32913,148888
62,2.9817,148800
62,3.16964,148800
62,5.14228,148608
47,9.71245,148600
53,1.23374,148400
300,16.49,148000
120,9.71245,148000
160,7.44614,148000
82,9.71245,148000
81,6.36535,148000
80,1.32601,148000
92,9.39322,148000
66,0.156989,148000
74,5.64468,148000
83,4.5705,148000
79,9.71245,148000
52,0.291297,148000
66,0.308738,148000
66,0.621452,148000
74,5.64468,148000
80,1.16933,148000
73,0.409057,148000
52,0.554301,148000
100,5.30318,148000
123,2.62252,147600
300,5.79053,147500
68,5.09899,147500
59,9.71245,147500
46,0.156989,147200
61,5.14228,147192
200,16.49,147000
79,6.36535,147000
86,3.20643,147000
58,3.79518,147000
79,6.0833,147000
79,6.01907,147000
86,4.62298,147000
74,4.78557,147000
86,0.156989,147000
86,9.71245,147000
86,3.20643,147000
79,9.71245,147000
78,3.56307,147000
86,9.71245,147000
61,5.14228,146736
72,6.36535,146520
72,6.36535,146520
67,0.424649,146500
62,2.78117,146500
72,9.71245,146400
70,9.71245,146300
58,2.9817,146082
91,7.05503,146000
67,2.52048,146000
61,2.38825,146000
73,2.88249,146000
57,2.057,146000
57,2.057,146000
80,0.691768,146000
67,2.14118,146000
62,3.16964,145700
51,2.057,145600
59,7.20064,145600
74,5.04886,145500
62.56,4.06245,145450
96,4.62298,145000
94,4.78557,145000
200,17.5813,145000
120,5.09899,145000
149,9.31894,145000
96,5.39366,145000
200,17.5813,145000
75,0.424649,145000
300,5.79053,145000
95,5.9807,145000
116,4.06245,145000
89,6.01333,145000
85,4.49736,145000
73,0.156989,145000
130,4.99772,145000
99,3.16964,145000
111,5.29784,145000
130,2.70644,145000
64,1.95259,145000
67,0.156989,145000
66,0.308738,145000
83,3.8098,145000
83,4.75884,145000
88,4.78557,145000
66,0.308738,145000
85,9.71245,145000
68,5.09899,145000
68,5.09899,145000
65,0.168727,145000
65,0.157347,145000
65,0.171512,145000
65,0.170736,145000
145,9.39322,145000
105,5.09899,145000
70,4.06245,145000
69,3.47996,145000
71,4.1511,145000
111,0.156989,145000
111,5.09899,145000
66,3.6126,145000
93,5.09899,145000
125,7.20064,145000
84,5.9315,145000
77,3.90821,145000
64,1.95259,145000
38,0.424649,145000
72,2.70573,145000
67,3.54681,145000
60,3.16964,145000
59,9.71245,145000
85,7.20064,145000
83,3.8098,145000
82,3.52113,145000
67,0.424649,145000
76,2.9817,145000
38,1.06401,145000
38,0.156989,145000
62,0.180963,145000
72,3.56307,145000
130,4.99772,145000
58,5.29784,145000
94,8.15602,145000
70,6.34546,145000
77,3.36839,145000
69,4.06245,145000
73,0.156989,145000
94,7.05503,145000
95,5.9807,145000
108,3.83992,145000
95,5.9807,145000
73,0.442497,145000
55,4.06245,145000
70,2.9817,145000
79,4.5705,145000
65,0.156989,145000
95,6.01333,145000
70,5.9807,145000
85,4.51061,145000
76,2.78885,145000
95,5.9807,145000
99,6.29489,145000
99,5.09899,145000
160,26.7472,145000
280,1.63052,144900
139,7.58397,144900
151,7.58397,144900
85,3.8098,144900
65,3.90765,144900
65,3.90765,144900
115,4.17599,144900
85,3.8098,144900
60,1.05806,144900
85,3.8098,144900
115,4.17599,144900
85,5.74776,144500
62,1.06401,144500
72,9.71245,144240
48,2.67382,144000
95,6.01333,143888
101,4.78557,143000
80,2.057,143000
72,7.20064,143000
65,1.56083,143000
69,1.43364,143000
69,0.614147,143000
67,5.09024,143000
73,3.83992,143000
115,6.77976,143000
65,4.20169,143000
72,3.56307,143000
67,5.09024,143000
67,4.19315,143000
89,7.38714,143000
67,5.09024,142800
67,4.33231,142800
101.38,2.70644,142750
57.46,2.70644,142750
74,3.16964,142693
72,3.16964,142693
74,3.16964,142693
75,4.8742,142500
60.34,4.06245,142200
30.34,4.06245,142200
79,9.71245,142200
58,2.70344,142000
71,3.27572,141960
71,3.27797,141960
71,3.27971,141960
71,3.28916,141960
87,6.23083,141888
66,6.23083,141835
74.24,4.57727,141056
135,9.71245,141000
57,2.9817,141000
93,5.64468,140900
71,7.10026,140800
63.85,2.9817,140470
85,8.15602,140250
70,4.57727,140080
300,17.5813,140000
160,7.48647,140000
265,15.5261,140000
258,15.5261,140000
265,9.31894,140000
321,16.49,140000
250,14.8455,140000
160,7.57738,140000
180,9.31894,140000
265,15.5261,140000
410,15.5261,140000
250,9.39322,140000
106,7.20064,140000
300,8.41845,140000
385,10.288,140000
225,12.4263,140000
242,15.5261,140000
300,9.25905,140000
250,18.8911,140000
286,1.63052,140000
311,8.41845,140000
220,16.49,140000
263,17.5813,140000
240,33.3736,140000
150,33.3736,140000
300,9.92174,140000
235,8.33181,140000
250,16.49,140000
210,9.38009,140000
184,3.96746,140000
53,11.489,140000
390,26.7801,140000
311,9.81498,140000
71,2.14118,140000
68,1.32601,140000
78,3.56307,140000
80,5.09899,140000
71,4.20169,140000
69,0.156989,140000
71,1.06401,140000
44,2.057,140000
119,3.90821,140000
61,3.16964,140000
105,7.25097,140000
72,4.52945,140000
81,9.71245,140000
45,2.057,140000
78,6.02094,140000
64,0.414536,140000
80,0.156989,140000
80,4.06245,140000
71,0.424649,140000
74,9.71245,140000
75,3.56307,140000
68,5.09899,140000
72,5.29784,140000
71,4.20169,140000
120,5.37728,140000
71,1.64318,140000
81,6.01333,140000
70,5.30318,140000
68,1.76199,140000
68,1.76199,140000
68,1.76199,140000
68,1.76199,140000
63,3.16964,140000
71,0.156989,140000
71,3.20643,140000
71,9.71245,140000
110,3.16964,140000
110,2.057,140000
105,6.77976,140000
105,6.72591,140000
105,6.23083,140000
56,0.156989,140000
63,0.424649,140000
93,3.90821,140000
66,5.30318,140000
64,0.156989,140000
68,0.156989,140000
118,5.27419,140000
74,3.52113,140000
78,2.9817,140000
70,3.54341,140000
50,0.411135,140000
80,8.15602,140000
127,3.90821,140000
49,3.83992,140000
68,7.38714,140000
73,3.54681,140000
64,0.846868,140000
74,5.47757,140000
71,4.20169,140000
70,1.06401,140000
150,1.15138,140000
119,8.42182,140000
62,0.424649,140000
72,5.29784,140000
80,3.25484,140000
61,2.9817,140000
134,1.63052,140000
68,7.38714,140000
88,7.38714,140000
68,0.308738,140000
82,1.88458,140000
72,5.9807,140000
79,0.848632,140000
100,3.60511,140000
70,1.06401,140000
96,5.64468,140000
58,1.5106,140000
84,7.20064,140000
84,3.54341,140000
74,0.156989,140000
74,9.71245,140000
74,9.71245,140000
63,2.057,140000
72,7.38714,140000
56,2.67382,140000
72,5.29784,140000
75,2.70644,140000
77,2.34047,140000
62,3.16964,140000
68,4.1511,140000
96,2.61661,140000
68,4.49725,140000
74,1.06401,140000
66,0.424649,140000
70,1.89028,140000
84,2.70573,140000
110,2.16739,140000
64,1.63052,140000
74,6.0833,140000
39,4.27874,140000
71,3.20643,140000
63,2.16739,140000
71,1.06401,140000
79,3.16964,139950
110,9.71245,139900
346,9.31894,139900
93,9.71245,139900
93,5.09899,139900
88,5.92751,139900
96,7.25097,139900
76,2.67382,139900
61,2.057,139900
76,2.82494,139900
91,6.23083,139900
88,7.46965,139900
76,2.16739,139900
93,5.9315,139900
53,9.71245,139888
82,5.74776,139888
93,7.25097,139500
54,3.79518,139500
66,4.06245,139500
43,3.79518,139500
93,7.25097,139500
60.37,2.70644,139450
96,2.61661,139200
145,0.156989,139000
268,30.044,139000
200,9.09402,139000
129,15.4883,139000
46,1.06401,139000
81,5.8799,139000
87,5.7206,139000
108,6.77976,139000
93,7.25097,139000
116,3.90821,139000
56,1.56083,139000
92,2.16739,139000
74,2.96816,139000
108,6.77976,139000
81,5.8799,139000
60,2.057,139000
115,3.90821,139000
93,7.25097,139000
108,6.77976,139000
56,2.057,139000
140,8.87002,139000
93,6.72591,139000
93,6.23083,139000
93,6.77976,139000
56,1.56083,139000
56,3.83992,139000
56,2.057,139000
47,0.411135,139000
88,2.16739,139000
56,2.057,139000
60,3.84297,139000
114,6.78624,139000
96,2.61661,139000
124.49,7.11614,139000
108,6.77976,139000
70,5.09899,139000
46,1.06401,139000
67,4.06245,138850
75,9.71245,138750
66,1.51172,138600
63,2.057,138600
70,4.20169,138500
64,6.23083,138266
255,26.7801,138000
120,3.91382,138000
62,0.156989,138000
69,0.156989,138000
126,6.25728,138000
66,9.71245,138000
111,6.35937,138000
126,5.37728,138000
114,6.29679,138000
63,0.424649,138000
64,2.3617,138000
120,5.37728,138000
74,3.91415,138000
61,0.848632,138000
111,5.37728,138000
63,2.057,138000
66,9.71245,138000
66,3.16964,138000
74,3.84297,137900
68,4.30986,137500
68,7.20064,137500
57,3.13387,137500
57,3.13387,137500
69,6.23083,137154
94,6.63629,137000
80,2.98057,137000
55,0.411135,137000
84,9.71245,137000
66,7.84599,137000
78,9.71245,137000
57,2.98057,137000
86,9.71245,137000
42,1.24542,137000
110,7.9449,137000
135,7.11614,137000
74,9.71245,136900
80,3.36839,136888
78,4.25823,136500
65,5.09024,136500
88,7.20064,136400
59,2.70644,136400
57,2.70644,136400
57,2.70644,136400
88,4.79435,136400
88,4.49736,136400
67,6.01907,136180
69,1.08186,136000
69,1.08186,136000
69,1.08186,136000
69,1.08186,136000
57,2.67382,136000
71,0.156989,136000
72,9.71245,136000
68,4.06245,136000
59,7.20064,135700
59,1.89028,135194
58,2.01541,135194
300,15.4883,135000
160,13.1723,135000
188,15.5261,135000
130,18.0548,135000
128,17.5813,135000
150,6.17354,135000
240,11.4398,135000
140,17.5813,135000
127.95,17.5813,135000
220,10.6595,135000
71,5.91953,135000
138,7.40108,135000
173,11.3487,135000
100,16.49,135000
244,6.17354,135000
220,9.39322,135000
180,4.8742,135000
250,3.87743,135000
210,15.5261,135000
240,11.7119,135000
480,1.63052,135000
136,15.5261,135000
150,5.10373,135000
188,15.0862,135000
128,9.71245,135000
139,7.26763,135000
180,3.96746,135000
200,17.5813,135000
188,15.5261,135000
180,4.00287,135000
320,26.7801,135000
74,9.71245,135000
62,1.15138,135000
123,7.28015,135000
72,2.16739,135000
75,2.16739,135000
121,4.78557,135000
120,4.57727,135000
83,5.9807,135000
74,9.71245,135000
114,17.5813,135000
74,2.16739,135000
75,1.01797,135000
68,0.156989,135000
73,5.05742,135000
53,2.16739,135000
60,1.89028,135000
61,4.06245,135000
71,4.37184,135000
72,2.0389,135000
71,2.15248,135000
71,2.15248,135000
71,2.15248,135000
79,6.68038,135000
125,8.41157,135000
55,1.06401,135000
80,0.424649,135000
90,5.92751,135000
96,2.40379,135000
55,3.16964,135000
72,6.01333,135000
96,2.61661,135000
106,4.49736,135000
80,5.29784,135000
55,3.16964,135000
90,5.91953,135000
43,5.05544,135000
60,2.85759,135000
74,0.897083,135000
59,6.01333,135000
105,8.00292,135000
62,3.83992,135000
118,5.93389,135000
74,9.71245,135000
100,2.96816,135000
72,3.20643,135000
131,8.41157,135000
72,2.057,135000
72,3.16964,135000
67,4.55249,135000
132,6.791,135000
55,2.057,135000
71,2.15248,135000
62,1.27232,135000
53,1.49218,135000
80,3.83992,135000
70,3.20643,135000
64,9.71245,135000
45,9.71245,135000
62,1.23374,135000
74,0.156989,135000
80,0.156989,135000
75,6.77976,135000
130,9.71245,135000
71,1.43364,135000
63,2.52048,135000
74,6.0833,135000
96,2.61661,134900
44,0.424649,134900
55,1.06401,134900
72,2.16739,134888
89,5.64468,134500
64,7.10026,134400
90,7.10026,134000
62,4.1511,134000
44,0.156989,134000
81,3.20643,133650
81,3.17512,133650
81,3.16182,133650
81,3.19461,133650
81,3.17512,133650
85,3.20643,133500
81,5.23674,133500
81,3.20643,133500
63,2.94191,133500
60.55,2.9817,133210
72,9.71245,133200
72,9.71245,133200
68,4.1511,133000
72,6.36535,133000
72,6.36535,133000
72,7.23417,133000
59,4.06245,133000
75,0.156989,133000
76,0.645419,133000
72,7.38714,133000
72,6.77976,133000
155,6.35937,133000
82,5.7783,133000
90,7.06187,133000
72,7.25097,133000
77,6.1321,133000
74,0.156989,133000
50,0.351823,133000
69,2.42063,133000
75,0.156989,133000
68,5.09899,132600
72,2.67503,132500
52,4.32913,132500
52,3.8098,132500
360,16.49,132000
360,16.8744,132000
360,16.8744,132000
75,4.73454,132000
87,1.05806,132000
43,0.623062,132000
64,4.66351,132000
66,9.71245,132000
87,1.64318,132000
87,0.156989,132000
64,4.36873,132000
84,7.25097,132000
59,2.9817,132000
93,6.23083,132000
61,7.10026,132000
68,4.1511,132000
75,2.67503,132000
57.88,2.70644,132000
93,3.90821,132000
92,2.94487,132000
64,4.1511,132000
110,1.63052,132000
66,3.26531,131700
66,3.29755,131700
66,3.2941,131700
66,3.25813,131700
51,3.79518,131500
85,4.06245,131000
69,6.77976,131000
88,7.84599,131000
69,6.10481,131000
64,3.20643,131000
65,3.47996,131000
64,6.36535,130992
46,3.05761,130702
67,7.20064,130650
84,4.8742,130200
84,7.38714,130200
69,4.06245,130000
240,13.6699,130000
210,7.58397,130000
191,8.32368,130000
180,9.71245,130000
236,13.6699,130000
75,5.47531,130000
100,4.20169,130000
300,26.7801,130000
69,3.72207,130000
130,5.51241,130000
308,9.39322,130000
210,9.38009,130000
210,9.38009,130000
236,9.71245,130000
196,5.91953,130000
280,9.31894,130000
119,6.01935,130000
379,13.4181,130000
100,4.20169,130000
88,26.7472,130000
240,26.7801,130000
178,8.15602,130000
244,20.7061,130000
224,15.5261,130000
147,7.04164,130000
298,26.7472,130000
298,26.7472,130000
120,9.71245,130000
97,7.58397,130000
186,18.0352,130000
180,3.96746,130000
130,6.8129,130000
208,7.58397,130000
65,3.83992,130000
84,2.057,130000
72,3.16964,130000
100,1.83145,130000
52,2.14118,130000
42,2.057,130000
66,0.156989,130000
52,2.16739,130000
41,2.057,130000
59,1.89028,130000
50,0.424649,130000
48,2.14118,130000
68,2.16739,130000
87,6.36535,130000
48,2.16739,130000
64,0.424649,130000
64,1.32601,130000
85,7.25097,130000
70,3.16964,130000
72,1.96665,130000
72,1.97005,130000
72,1.97078,130000
65,1.60348,130000
60,2.057,130000
66,9.71245,130000
87,0.156989,130000
50,0.623062,130000
52,2.67382,130000
52,2.057,130000
50,0.660407,130000
68,2.16739,130000
70,1.06401,130000
77,6.49623,130000
72,2.16739,130000
42,2.16739,130000
50,1.05806,130000
62,0.156989,130000
60,0.156989,130000
72,1.95259,130000
50,0.424649,130000
96,0.836718,130000
50,0.660407,130000
60,0.156989,130000
95,6.92055,130000
95,6.92055,130000
95,6.92055,130000
95,6.92055,130000
48,2.057,130000
42,0.932008,130000
58,2.98057,130000
41,2.057,130000
75,3.38601,130000
72,4.73454,130000
90,4.8742,130000
52,2.16739,130000
72,2.16739,130000
55,4.8742,130000
48,2.14118,130000
71,4.79129,130000
49,4.82513,130000
64,1.32601,130000
55,0.424649,130000
40,0.411135,130000
84,5.09899,130000
75,9.71245,130000
52,2.67382,130000
41,2.057,130000
68,2.057,130000
65,4.33231,130000
68,0.156989,130000
107,2.63446,130000
72,1.96874,130000
100,3.59195,130000
96,5.37728,130000
48,2.057,130000
75,6.77976,130000
73,0.411135,130000
73,1.05806,130000
63,0.424649,130000
55,1.06401,130000
64,0.932008,130000
42,2.16739,130000
50,1.06401,130000
64,0.156989,130000
97,1.06401,130000
66,6.77976,130000
68,2.16739,130000
110,2.63446,129990
53,2.057,129900
85,6.61577,129900
85,6.61577,129900
76,2.63446,129900
87,7.05503,129900
72,4.83288,129900
72,2.057,129900
60,1.33634,129900
42,1.89028,129888
42,2.9817,129500
67,3.47996,129500
45,0.291297,129500
61.65,3.16964,129465
180,5.37728,129000
150,10.2104,129000
150,10.2185,129000
106,8.41157,129000
150,10.2248,129000
177,15.5261,129000
87,3.90821,129000
67,5.30318,129000
82,9.71245,129000
79,4.06245,129000
62,3.47996,129000
57,1.06401,129000
55,0.156989,129000
48,7.20064,129000
62,3.47996,129000
87,3.47996,129000
71,3.41115,129000
81,9.71245,129000
48,5.98614,129000
50,2.16739,129000
58,3.47996,129000
59,3.38999,129000
104,5.74776,129000
50,2.16739,129000
74,8.15602,129000
50,2.16739,129000
44,0.424649,129000
86,2.96816,129000
71,3.41115,129000
71,3.41115,129000
71,3.41115,129000
51,4.06245,129000
58,3.47996,129000
62,3.47996,129000
150,10.2228,128900
56,9.71245,128800
51,4.90635,128520
48,1.89028,128500
63,4.06245,128370
186,15.5261,128000
320,8.66102,128000
40,0.156989,128000
40,0.156989,128000
43,1.06401,128000
62,6.82736,128000
80,7.25097,128000
43,2.14118,128000
66,4.1511,128000
79,4.37184,128000
58,5.92751,128000
80,7.38714,128000
75,6.01333,128000
79,9.71245,128000
64,9.71245,128000
86,6.72591,128000
64,0.156989,127900
64,9.39322,127900
64,9.71245,127900
58,3.56307,127600
58,2.70573,127600
58,3.56307,127600
58,1.89028,127500
59,3.59195,127500
79,8.15602,127000
117,6.93042,127000
90,7.38714,127000
65,4.8742,127000
118,6.93042,127000
132,7.11614,127000
47,2.68192,127000
66,4.49736,127000
65,6.23083,127000
31,0.411135,126900
65,7.20064,126750
65,7.20064,126750
65,7.20064,126750
55,3.16964,126500
55,5.23674,126500
61,5.47245,126189
160,8.34371,126000
74,6.82161,126000
74,6.72591,126000
70,2.057,126000
63,2.057,126000
54,4.5705,126000
70,4.33231,126000
74,5.64468,126000
54,4.45021,126000
56,2.16739,126000
58,0.156989,126000
77,1.89028,126000
60,1.05806,126000
52,4.45021,126000
74,6.72591,126000
64,9.71245,126000
54,3.8098,126000
57,4.1511,126000
74,6.72591,126000
74,6.72591,126000
74,6.72591,126000
84,6.8129,126000
54,3.8098,126000
52,6.23083,125952
52,6.23083,125952
63,9.71245,125740
23,1.26526,125500
57,6.23083,125466
57,9.71245,125370
100,4.20169,125000
195,11.8296,125000
240,12.8836,125000
225,0.156989,125000
280,26.7801,125000
300,26.7801,125000
271,1.63052,125000
100,3.59518,125000
245,15.5261,125000
480,1.63052,125000
74,2.67312,125000
200,15.5261,125000
370,12.7467,125000
69,4.20169,125000
152,13.8958,125000
160,16.49,125000
174,10.4045,125000
90,9.31894,125000
150,24.5624,125000
70,4.06245,125000
225,10.8419,125000
50,4.06245,125000
70,2.96816,125000
60,0.156989,125000
63,0.156989,125000
82,5.22139,125000
83,8.42182,125000
48,6.0833,125000
80,3.59195,125000
60,0.932008,125000
55,1.89028,125000
54,2.057,125000
90,4.06245,125000
102,6.02467,125000
43,5.29784,125000
90,7.20064,125000
42,2.16739,125000
58,1.06401,125000
73,3.24775,125000
30,1.43364,125000
81,4.78557,125000
57,0.80775,125000
65,4.22657,125000
65,4.22657,125000
65,4.22657,125000
65,4.22657,125000
80,6.8129,125000
80,2.63446,125000
81,5.22139,125000
62,2.057,125000
42,2.03596,125000
80,7.20064,125000
60,0.156989,125000
60,1.43364,125000
60,3.83992,125000
74,9.39322,125000
146,5.37728,125000
31,0.156989,125000
150,3.90821,125000
102,7.96169,125000
81,5.37728,125000
58,5.92751,125000
62,2.3504,125000
58,3.16964,125000
41,4.9667,125000
45,4.78557,125000
74,2.96816,125000
72,4.73454,125000
100,4.20169,125000
73,2.96816,125000
45,1.01797,125000
65,4.1511,125000
107,2.21972,125000
64,4.66351,125000
50,0.156989,125000
73,2.21972,125000
70,3.78758,125000
42,2.16739,125000
30,1.43364,125000
83,9.71245,125000
52,2.94191,125000
57,2.3504,125000
61,5.92751,125000
59,3.16964,125000
76,3.64191,125000
